name,price,image
"5-in-1 Body Wash, Sea Salt and Cedarwood",9.79,https://digital.loblaws.ca/PCX/21706133_EA/en/1/82785402862_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
"Active + Fresh 3N1 Body, Hair and Face Wash for Men",11.49,https://digital.loblaws.ca/PCX/21650168_EA/en/1/21650168_enfr_front_400.png
Active Scrub Body Wash for Men,5.79,https://digital.loblaws.ca/PCX/21436259_EA/en/1/21436259_en_front_400.png
Active Scrub Deodorant Bar Soap for Men,6.49,https://digital.loblaws.ca/PCX/21436494_EA/en/1/21436494_en_front_400.png
Advanced Repair Unscented Body Lotion with 48H Moisture,8.99,https://digital.loblaws.ca/PCX/21085912_EA/en/1/21085912_enfr_front_v1_400.png
Age Defy Beauty Bars,11.49,https://digital.loblaws.ca/PCX/21643119_EA/en/1/3077216390_enfr_front_centre_marketing_A_GS1_Marketing_400.png
Age Defy Body Wash,5.99,https://digital.loblaws.ca/PCX/21238242_EA/en/1/21238242_en_front_400.png
Age Defying Body Wash with Niacinamide,12.99,https://digital.loblaws.ca/PCX/21500566_EA/en/1/21500566_en_front_v1_400.png
"Age Renew Crepe Corrector Body Lotion, Crepey Skin",12.00,https://digital.loblaws.ca/PCX/21544530_EA/en/1/21544530_en_front_400.png
Age Renew Retinol Overnight Body & Face Lotion,18.00,https://digital.loblaws.ca/PCX/21640702_EA/en/1/21640702_en_front_400.png
"All Day Fresh Body Wash, Fresh Citrus, Plant Based Cleanser",5.00,https://digital.loblaws.ca/PCX/21686330_EA/en/1/21686330_en_front_400.png
"All Day Fresh Body Wash, Fresh Energy, Plant Based Cleanser",5.00,https://digital.loblaws.ca/PCX/21686377_EA/en/1/21686377_en_front_400.png
"All Over Wash, Cedarwood",15.99,https://digital.loblaws.ca/PCX/21591675_EA/en/1/21591675_en_front_400.png
"All Over Wash, Sandalwood",15.99,https://digital.loblaws.ca/PCX/21591703_EA/en/1/21591703_en_front_400.png
"All Over Wash, Sea Salt + Citrus",15.99,https://digital.loblaws.ca/PCX/21591726_EA/en/1/21591726_en_front_400.png
Aloe Body Wash,5.29,https://digital.loblaws.ca/PCX/21194537_EA/en/1/21194537_en_front_400.png
Aloe Mist Deodorant Bar Soap for Men,4.49,https://digital.loblaws.ca/PCX/21436455_EA/en/1/21436455_en_front_400.png
Aloe Vera Normal To Dry Skin Body Lotion,10.00,https://digital.loblaws.ca/PCX/21286265_EA/en/1/21286265_en_front_400.png
Anti-Itch Lotion,13.50,https://digital.loblaws.ca/PCX/20048905_EA/en/1/20048905_enfr_front_v1_400.png
"Antibacterial Foaming Hand Wash Refill, Power Berries",8.99,https://digital.loblaws.ca/PCX/21625547_EA/en/1/21625547_en_front_v1_400.png
Antibacterial Hand Soap For Sensitive Skin Rosewater & Aloe Scent,4.49,https://digital.loblaws.ca/PCX/21647346_EA/en/1/82785402256_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Aqua Mesh Sponge,2.00,https://digital.loblaws.ca/PCX/21262240_EA/en/1/21262240_en_front_400.png
Argan Oil Replenishing Body Wash,7.99,https://digital.loblaws.ca/PCX/20756468_EA/en/1/6574332123_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Bamboo Back Brush,10.00,https://digital.loblaws.ca/PCX/21376093_EA/en/1/21376093_en_front_400.png
Bamboo Foot Brush and Pumice,6.00,https://digital.loblaws.ca/PCX/21416538_EA/en/1/21416538_en_front_v1_400.png
"Bar Soap Replenishing Dragon Fruit & Coconut Cream,",13.29,https://digital.loblaws.ca/PCX/21638397_EA/en/1/21638397_enfr_front_400.png
"Bar Soap, Aqua Impact Crème",14.99,https://digital.loblaws.ca/PCX/20586173_EA/en/1/20586173_en_front_400.png
Bars Anti-Stress Blue Chamomile & Oat Milk,13.29,https://digital.loblaws.ca/PCX/21585365_EA/en/1/21585365_enfr_front_400.png
"Base Shower & Bath Liquid Body Wash, Swagger",3.29,https://digital.loblaws.ca/PCX/21186181_EA/en/1/3700086423_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Beauty Bar Cool Moisture effectively locks in moisture,18.99,https://digital.loblaws.ca/PCX/21662666_EA/en/1/21662666_enfr_front_400.png
"Beauty Bar for Softer Skin, Hypoallergenic Sensitive Skin",18.99,https://digital.loblaws.ca/PCX/21220383_EA/en/1/21220383_en_front_400.png
Beauty Bar Gentle Exfoliating for softer and smoother skin,12.49,https://digital.loblaws.ca/PCX/21480677_EA/en/1/21480677_en_front_400.png
"Beauty Bar Gentle Skin Cleanser for Soft Skin, Original",18.99,https://digital.loblaws.ca/PCX/21220391_EA/en/1/21220391_en_front_400.png
Beauty Bar Moisturizing for Gentle Soft Skin Care Original,12.49,https://digital.loblaws.ca/PCX/21237519_EA/en/1/21237519_en_front_400.png
"Beauty Bar Soap for Nourished, Radiant Skin, Shea Butter",12.49,https://digital.loblaws.ca/PCX/21221331_EA/en/1/21221331_enfr_front_v1_400.png
Beauty Bar Soap Rebalancing White Peach & Rice Milk,13.29,https://digital.loblaws.ca/PCX/21591540_EA/en/1/21591540_enfr_front_v1_400.png
Beauty Bar Soap Relaxing Lavender Oil & Chamomile,12.49,https://digital.loblaws.ca/PCX/21221315_EA/en/1/21221315_en_front_v1_400.png
"Beauty Bar, Fragrance Free, Hypoallergenic Sensitive Skin",12.49,https://digital.loblaws.ca/PCX/21221317_EA/en/1/21221317_en_front_400.png
"Beauty Bars, Age Defying",6.29,https://digital.loblaws.ca/PCX/20605927001_EA/en/1/20605927001_en_front_400.png
Blackberry Sugar Exfoliating Scrub Body Wash,5.49,https://digital.loblaws.ca/PCX/21706048_EA/en/1/21706048_en_front_400.png
Body + Face Wash Midnight Classico,11.49,https://digital.loblaws.ca/PCX/21714147_EA/en/1/1111106264_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Body Wash Wind Down,10.49,https://digital.loblaws.ca/PCX/21640758_EA/en/1/84353611068_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Citrus Scent and Berry Splash Body Wash,5.49,https://digital.loblaws.ca/PCX/21219551_EA/en/1/21219551_en_front_400.png
Body Lotion  Cranberry Seed + Grape Seed Oil,5.79,https://digital.loblaws.ca/PCX/21086110_EA/en/1/21086110_enfr_front_v1_400.png
Body Lotion + Hydrating with 48H Moisture,8.99,https://digital.loblaws.ca/PCX/21085910_EA/en/1/21085910_en_front_400.png
Body Lotion Coconut & Orchid,5.79,https://digital.loblaws.ca/PCX/21086082_EA/en/1/21086082_en_front_400.png
Body Lotion Dry & Very Dry Skin,12.99,https://digital.loblaws.ca/PCX/21687884_EA/en/1/5659402100_enfr_front_centre_marketing_A_GS1_Marketing_400.png
Body Lotion For Sensitive Skin Almond & Flaxseed Oil,5.79,https://digital.loblaws.ca/PCX/21086107_EA/en/1/21086107_enfr_front_v1_400.png
Body Lotion Fragrance Free Sensitive Skin,12.99,https://digital.loblaws.ca/PCX/21687750_EA/en/1/5659401991_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Lotion Oatmeal & Shea Butter,5.79,https://digital.loblaws.ca/PCX/21086101_EA/en/1/21086101_en_front_400.png
Body Lotion Vitamin E & Avocado,5.79,https://digital.loblaws.ca/PCX/21086088_EA/en/1/21086088_enfr_front_v1_400.png
Body Wash & Shave Gel Rich Coconut Scent,5.49,https://digital.loblaws.ca/PCX/21644865_EA/en/1/82785401921_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Wash Aloe Scent,6.49,https://digital.loblaws.ca/PCX/20860346002_EA/en/1/3700091984_enfr_front_centre_marketing_GS1_Marketing_400.png
Body Wash Basil Tea,5.50,https://digital.loblaws.ca/PCX/21247176_EA/en/1/5659401412_enfr_front_centre_marketing_A_1_GS1_Ecommerce_v1_400.png
Body Wash Bearglove,12.99,https://digital.loblaws.ca/PCX/21614495_EA/en/1/3700073359_enfr_front_centre_marketing_GS1_Marketing_400.png
Body Wash Cedar n Cypress,10.49,https://digital.loblaws.ca/PCX/21425044_EA/en/1/21425044_en_front_400.png
Body Wash Cool Ocean,5.79,https://digital.loblaws.ca/PCX/21436716_EA/en/1/21436716_en_front_400.png
Body Wash Creme Sensitive,5.50,https://digital.loblaws.ca/PCX/21233099_EA/en/1/5659400720_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Body Wash Cucumber & Green Tea,10.49,https://digital.loblaws.ca/PCX/21518329_EA/en/1/21518329_enfr_front_400.png
Body Wash Daily Zen,10.49,https://digital.loblaws.ca/PCX/21425076_EA/en/1/21425076_en_front_400.png
Body Wash Dark Temptation Dark Chocolate,9.99,https://digital.loblaws.ca/PCX/21716904_EA/en/1/1111104424_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Wash Deep Moisture 24hr Moisturizing Skin Cleanser,10.49,https://digital.loblaws.ca/PCX/21518321_EA/en/1/21518321_en_front_400.png
Body Wash Dryness Repair,12.99,https://digital.loblaws.ca/PCX/21587564_EA/en/1/21587564_enfr_front_400.png
Body Wash Fig Cedar & Orange,11.49,https://digital.loblaws.ca/PCX/21662440_EA/en/1/81007508311_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
"Body Wash for Long Lasting Freshness, Dark Temptation",5.79,https://digital.loblaws.ca/PCX/21438291_EA/en/1/21438291_en_front_400.png
Body Wash for Men Fiji with Palm Tree Scent Inspired by Nature,12.49,https://digital.loblaws.ca/PCX/21075513_EA/en/1/21075513_en_front_v1_400.png
"Body Wash for Men, Bearglove, Long Lasting Lather",9.49,https://digital.loblaws.ca/PCX/21500655_EA/en/1/21500655_en_front_v1_400.png
"Body Wash For Men, Cosmic Quest, Scent Of Star Showers, X The Super Mario Galaxy Movie, 24/7 Shower Fresh",9.49,https://digital.loblaws.ca/PCX/21706058_EA/en/1/21706058_en_front_400.png
"Body Wash For Men, Desert Detour, Scent Of Vanilla Sands, X The Super Mario Galaxy Movie, 24/7 Shower Fresh",9.49,https://digital.loblaws.ca/PCX/21706046_EA/en/1/21706046_en_front_400.png
"Body Wash for Men, Eaglefangs, Long Lasting Lather",9.49,https://digital.loblaws.ca/PCX/21500844_EA/en/1/21500844_en_front_v1_400.png
"Body Wash for Men, Krakengard, Long Lasting Lather",9.49,https://digital.loblaws.ca/PCX/21500657_EA/en/1/21500657_en_front_v1_400.png
"Body Wash for Men, MambaKing",9.49,https://digital.loblaws.ca/PCX/21508266_EA/en/1/21508266_en_front_v1_400.png
Body Wash For Nourishing The Driest Skin,4.29,https://digital.loblaws.ca/PCX/21279901_EA/en/1/21279901_enfr_front_v1_400.png
Body Wash Glow Mango & Almond Butter Skin Cleanser,10.49,https://digital.loblaws.ca/PCX/21511919_EA/en/1/21511919_enfr_front_400.png
Body Wash Icelandic Night Aromatic & Herbal Scent,5.79,https://digital.loblaws.ca/PCX/21644917_EA/en/1/82785402054_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Wash Indulge Warm Vanilla + Sweet Cream,18.49,https://digital.loblaws.ca/PCX/21716125_EA/en/1/1111106148_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Wash Juniper n Sage,10.49,https://digital.loblaws.ca/PCX/21425048_EA/en/1/21425048_en_front_400.png
Body Wash Lavender Oil,9.99,https://digital.loblaws.ca/PCX/21663559_EA/en/1/21663559_enfr_front_400.png
Body Wash Moisturizing,5.29,https://digital.loblaws.ca/PCX/21230881_EA/en/1/21230881_en_front_400.png
Body Wash Oatmeal & Rice Milk,10.49,https://digital.loblaws.ca/PCX/21505668_EA/en/1/21505668_enfr_front_400.png
Body Wash Original,7.99,https://digital.loblaws.ca/PCX/21662317_EA/en/1/21662317_enfr_front_400.png
Body Wash Pamper Shea Butter & Vanilla Skin Cleanser,10.49,https://digital.loblaws.ca/PCX/21505653_EA/en/1/21505653_enfr_front_400.png
Body Wash Phoenix Crushed Mint & Rosemary,5.79,https://digital.loblaws.ca/PCX/21436066_EA/en/1/21436066_en_front_v1_400.png
Body Wash Pomegrante,5.29,https://digital.loblaws.ca/PCX/21194538_EA/en/1/21194538_en_front_400.png
Body Wash Pure Peace,10.49,https://digital.loblaws.ca/PCX/21425051_EA/en/1/21425051_en_front_400.png
Body Wash Rebalancing White Peach & Rice Milk,10.49,https://digital.loblaws.ca/PCX/21587449_EA/en/1/21587449_enfr_front_400.png
Body Wash Relax Lavender Oil & Chamomile Skin Cleanser,10.49,https://digital.loblaws.ca/PCX/21511908_EA/en/1/21511908_en_front_400.png
"Body Wash Replenishing Dragon Fruit & Coconut Cream,",10.49,https://digital.loblaws.ca/PCX/21638398_EA/en/1/21638398_enfr_front_v1_400.png
Body Wash Restore Coconut & Cocoa Butter gentle cleanser,10.49,https://digital.loblaws.ca/PCX/21505665_EA/en/1/21505665_enfr_front_v1_400.png
Body Wash Revitalizing Cherry & Chia Milk,10.49,https://digital.loblaws.ca/PCX/21587592_EA/en/1/21587592_enfr_front_400.png
Body Wash Sea n Surf,10.49,https://digital.loblaws.ca/PCX/21425085_EA/en/1/84353610644_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Body Wash Sensitive Skin Hypoallergenic Formula Skin Cleanser,10.49,https://digital.loblaws.ca/PCX/21518326_EA/en/1/21518326_enfr_front_v1_400.png
Body Wash Shea Butter,9.99,https://digital.loblaws.ca/PCX/21645612_EA/en/1/62830885202_enfr_front_centre_marketing_1_GS1_Ecommerce_400.png
Body Wash Simply Nourish,10.49,https://digital.loblaws.ca/PCX/21425299_EA/en/1/84353610648_enfr_front_centre_marketing_GS1_Ecommerce_400.png
Body Wash Stone Charcoal & Lime,11.49,https://digital.loblaws.ca/PCX/21662530_EA/en/1/81007508307_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
Body Wash Strawberry & Mint,5.99,https://digital.loblaws.ca/PCX/21238228_EA/en/1/21238228_en_front_400.png
Body Wash with Pump for the driest skin,15.49,https://digital.loblaws.ca/PCX/21517419_EA/en/1/1111139648_enfr_front_centre_marketing_A_1_GS1_Ecommerce_v1_400.png
Body Wash with Pump Pomegranate & Hibiscus,15.49,https://digital.loblaws.ca/PCX/21517437_EA/en/1/21517437_enfr_front_400.png
Body Wash with Pump Refresh Cucumber and Green Tea,15.49,https://digital.loblaws.ca/PCX/21517431_EA/en/1/1111139650_enfr_front_centre_marketing_A_1_GS1_Ecommerce_v1_400.png
Body Wash with Pump Shea Butter & Vanilla,15.49,https://digital.loblaws.ca/PCX/21517439_EA/en/1/21517439_en_front_400.png
Body Wash with Rebalancing White Peach & Rice Milk,15.49,https://digital.loblaws.ca/PCX/21662490_EA/en/1/21662490_enfr_front_400.png
"Body Wash,  Alphascentauri",9.49,https://digital.loblaws.ca/PCX/21585589_EA/en/1/21585589_en_front_v1_400.png
"Body Wash, Age Defying",9.99,https://digital.loblaws.ca/PCX/21001429_EA/en/1/3700097473_enfr_front_centre_marketing_GS1_Marketing_400.png
"Body Wash, Aloe & Green Tea",15.49,https://digital.loblaws.ca/PCX/21642610_EA/en/1/3077217450_enfr_front_centre_marketing_A_GS1_Marketing_400.png
"Body Wash, Botanical Escape",11.49,https://digital.loblaws.ca/PCX/21734514_EA/en/1/6574333753_enfr_front_centre_marketing_A_1_GS1_Ecommerce_400.png
"Body Wash, Cashmere & Rain",15.49,https://digital.loblaws.ca/PCX/21642833_EA/en/1/3077217447_enfr_front_centre_marketing_A_GS1_Marketing_400.png
"Body Wash, Cedarwood",9.99,https://digital.loblaws.ca/PCX/20987516_EA/en/1/20987516_en_front_400.png
"Body Wash, Cherry Vanilla Macaron",15.49,https://digital.loblaws.ca/PCX/21585515_EA/en/1/81215403792_enfr_front_centre_marketing_GS1_Marketing_400.png
"Body Wash, Coconut Rice Milk",14.99,https://digital.loblaws.ca/PCX/21590849_EA/en/1/21590849_enfr_front_400.png
"Body Wash, Crimson Oak",9.99,https://digital.loblaws.ca/PCX/21476251_EA/en/1/21476251_en_front_400.png
"Body Wash, Eucalyptus & Mint",23.99,https://digital.loblaws.ca/PCX/21642787_EA/en/1/3077217449_enfr_front_centre_marketing_A_GS1_Marketing_400.png
"Body Wash, Juicy Pomegranate and Mango",5.49,https://digital.loblaws.ca/PCX/21219375_EA/en/1/21219375_en_front_400.png
"Body Wash, Lavender",6.49,https://digital.loblaws.ca/PCX/20860346003_EA/en/1/3700091985_enfr_front_centre_marketing_GS1_Marketing_400.png
"Body Wash, Ocean Energy",4.49,https://digital.loblaws.ca/PCX/20432145006_EA/en/1/81655901021_enfr_front_centre_marketing_GS1_Ecommerce_400.png
"Body Wash, Orange & Avocado Oil",5.50,https://digital.loblaws.ca/PCX/21169887_EA/en/1/21169887_en_front_400.png
"Body Wash, Peony Rose Water",14.99,https://digital.loblaws.ca/PCX/21590840_EA/en/1/21590840_enfr_front_400.png
"Body Wash, Pine & Mountain Air",15.49,https://digital.loblaws.ca/PCX/21642831_EA/en/1/3077217448_enfr_front_centre_marketing_A_GS1_Marketing_400.png
"Body Wash, Pure Aqua",4.49,https://digital.loblaws.ca/PCX/20432145002_EA/en/1/81655901020_enfr_front_centre_marketing_GS1_Ecommerce_400.png
"Body Wash, Raptorstrike",9.49,https://digital.loblaws.ca/PCX/21585716_EA/en/1/1204405699_enfr_front_centre_marketing_GS1_Marketing_400.png
"Body Wash, Sandalwood",9.99,https://digital.loblaws.ca/PCX/20987291_EA/en/1/20987291_en_front_400.png
"Body Wash, Sandalwood & Shea Butter",15.49,https://digital.loblaws.ca/PCX/21585484_EA/en/1/81215403794_enfr_front_centre_marketing_GS1_Marketing_400.png
"Body Wash, Sandalwood and Cypress",8.99,https://digital.loblaws.ca/PCX/21719591_EA/en/1/1204406653_enfr_front_centre_marketing_A_GS1_Marketing_400.png
"Body Wash, Sweet Peach & Nectar",15.49,https://digital.loblaws.ca/PCX/21589043_EA/en/1/81215403791_enfr_front_centre_marketing_GS1_Marketing_400.png
Brand Lavender Body Wash,5.29,https://digital.loblaws.ca/PCX/21283443_EA/en/1/21283443_en_front_400.png
Bubble Bath Lavender Oil,7.99,https://digital.loblaws.ca/PCX/21658072_EA/en/1/62830885303_enfr_front_centre_marketing_1_GS1_Ecommerce_400.png
Bubble Bath Original,7.99,https://digital.loblaws.ca/PCX/21658165_EA/en/1/62830885301_enfr_front_centre_marketing_1_GS1_Ecommerce_400.png
Bubble Bath Shea Butter,7.99,https://digital.loblaws.ca/PCX/21658252_EA/en/1/62830885302_enfr_front_centre_marketing_1_GS1_Ecommerce_400.png
"Cleansing Body Wash for Men, 24/7 Shower Fresh with Lasting Scent, 2 in 1 Body and Face Wash, Rich Lather, Batman, Black Cherry and Nightfall Scent",9.49,https://digital.loblaws.ca/PCX/21643295_EA/en/1/21643295_en_front_v1_400.png
Clinical Care Body Lotion Extremely Dry Skin Rescue,7.49,https://digital.loblaws.ca/PCX/21171699_EA/en/1/21171699_en_front_v1_400.png
Clinical Care Cracked Heel Rescue Foot Cream,8.99,https://digital.loblaws.ca/PCX/21184614_EA/en/1/21184614_en_front_v1_400.png
Clinical Care Therapy Cream Eczema Calming,8.49,https://digital.loblaws.ca/PCX/21171763_EA/en/1/21171763_en_front_v1_400.png
Cocoa Butter Body Lotion,10.00,https://digital.loblaws.ca/PCX/20794480_EA/en/1/20794480_en_front_400.png
Cocoa Radiant Body Lotionwith 48H moisture,8.99,https://digital.loblaws.ca/PCX/21085011_EA/en/1/21085011_en_front_400.png
Coconut Milk Hydrating Body Wash,15.49,https://digital.loblaws.ca/PCX/21506828_EA/en/1/21506828_en_front_400.png
Coconut Milk Moisturizing Body Wash,7.99,https://digital.loblaws.ca/PCX/20862253_EA/en/1/20862253_en_front_400.png
Collagen Moisture Filler Anti-Aging Moisturizer,30.49,https://digital.loblaws.ca/PCX/21614189_EA/en/1/21614189_enfr_front_v1_400.png
Collagen Moisture Filler Fragrance Free Anti-Aging Moisturizer,29.99,https://digital.loblaws.ca/PCX/21614095_EA/en/1/21614095_enfr_front_v1_400.png
Complete Repair Creme,24.99,https://digital.loblaws.ca/PCX/21176388_EA/en/1/21176388_en_front_400.png
Complete Repair Daily Intensive Lotion 10% Urea,23.99,https://digital.loblaws.ca/PCX/20694196_EA/en/1/20694196_en_front_400.png
Complete Repair Moisturizing Lotion Dry Skin,40.99,https://digital.loblaws.ca/PCX/21591873_EA/en/1/21591873_en_front_400.png
Cool Spearmint & Thyme Soothing Epsom Salts Soothing,8.99,https://digital.loblaws.ca/PCX/21487270_EA/en/1/21487270_en_front_400.png
Curved Back Brush,10.00,https://digital.loblaws.ca/PCX/21668965_EA/en/1/21668965_en_front_400.png
"Daily Moisture Lotion, Fragrance Free, Normal to Dry Skin",11.49,https://digital.loblaws.ca/PCX/20432375001_EA/en/1/20432375001_en_front_400.png
"Daily Moisturizing Body Lotion, Dry Skin, Fragrance Free",12.99,https://digital.loblaws.ca/PCX/20318600_EA/en/1/20318600_en_front_v2_400.png
"Daily Moisturizing Body Lotion, Fragrance Free,",23.49,https://digital.loblaws.ca/PCX/21593185_EA/en/1/21593185_en_front_400.png
Daily Moisturizing Body Wash Cocoa Butter Vanilla Scent,13.49,https://digital.loblaws.ca/PCX/21715919_EA/en/1/21715919_en_front_v1_400.png
Daily Moisturizing Body Wash for Sensitive Skin,13.49,https://digital.loblaws.ca/PCX/20756056_EA/en/1/20756056_en_front_v1_400.png
Daily Moisturizing Body Wash Pouch,19.49,https://digital.loblaws.ca/PCX/21432900_EA/en/1/21432900_en_front_400.png
"Daily Moisturizing Body Wash Shea Butter Berry Scent, Sensitive Skin Scents",13.49,https://digital.loblaws.ca/PCX/21715845_EA/en/1/21715845_en_front_v1_400.png
